ball_size_mean_r1,ball_size_mean_r2,ball_size_mean_r3,ball_size_std_r1,ball_size_std_r2,ball_size_std_r3,edge_count,forman_count,forman_mean,forman_near_zero_mass,forman_negative_mass,forman_positive_mass,forman_q05,forman_q50,forman_q95,forman_std,node_count,ollivier_count,ollivier_mean,ollivier_near_zero_mass,ollivier_negative_mass,ollivier_positive_mass,ollivier_q05,ollivier_q50,ollivier_q95,ollivier_std,record_id,row_index,source_file,task_id,view
2.9714285714285715,6.457142857142857,11.257142857142858,1.2532406971120749,2.7655312808402877,4.569106553132412,69,69,-1.536231884057971,0.0,0.855072463768116,0.14492753623188406,-4.0,-1.0,1.0,1.499562353014242,70,69,-0.3173913043478261,0.5507246376811594,0.4492753623188406,0.0,-1.0,0.0,0.0,0.38771840536238766,task-01:4,4,task-01.csv,1,ast
2.988095238095238,6.607142857142857,11.952380952380953,1.2863204038675184,2.94601367930284,4.972315647914393,167,167,-1.6407185628742516,0.0,0.8802395209580839,0.11976047904191617,-4.0,-1.0,1.0,1.5290463423978784,168,167,-0.3323353293413174,0.5688622754491018,0.4311377245508982,0.0,-1.0,0.0,0.0,0.4165157435201472,task-01:5,5,task-01.csv,1,ast
2.9714285714285715,6.457142857142857,11.257142857142858,1.2532406971120749,2.7655312808402877,4.569106553132412,69,69,-1.536231884057971,0.0,0.855072463768116,0.14492753623188406,-4.0,-1.0,1.0,1.499562353014242,70,69,-0.3173913043478261,0.5507246376811594,0.4492753623188406,0.0,-1.0,0.0,0.0,0.38771840536238766,task-01:6,6,task-01.csv,1,ast
2.9714285714285715,6.457142857142857,11.257142857142858,1.2532406971120749,2.7655312808402877,4.569106553132412,69,69,-1.536231884057971,0.0,0.855072463768116,0.14492753623188406,-4.0,-1.0,1.0,1.499562353014242,70,69,-0.3173913043478261,0.5507246376811594,0.4492753623188406,0.0,-1.0,0.0,0.0,0.38771840536238766,task-01:7,7,task-01.csv,1,ast
2.9714285714285715,6.457142857142857,11.257142857142858,1.2532406971120749,2.7655312808402877,4.569106553132412,69,69,-1.536231884057971,0.0,0.855072463768116,0.14492753623188406,-4.0,-1.0,1.0,1.499562353014242,70,69,-0.3173913043478261,0.5507246376811594,0.4492753623188406,0.0,-1.0,0.0,0.0,0.38771840536238766,task-01:8,8,task-01.csv,1,ast
2.9827586206896552,6.431034482758621,11.448275862068966,1.2246235073848113,2.9013199669348912,5.44620213699451,115,115,-1.4782608695652173,0.02608695652173913,0.8260869565217391,0.14782608695652175,-4.0,-1.0,1.0,1.5285561592388648,116,115,-0.32463768115942027,0.5391304347826087,0.4608695652173913,0.0,-1.0,0.0,0.0,0.3930823801875971,task-01:9,9,task-01.csv,1,ast
2.9846153846153847,6.492307692307692,11.707692307692307,1.2464387138787134,3.0083119566298917,5.745160041750399,129,129,-1.5348837209302326,0.015503875968992248,0.8372093023255814,0.14728682170542637,-4.0,-1.0,1.0,1.560394064857326,130,129,-0.3307493540051679,0.5503875968992248,0.4496124031007752,0.0,-1.0,0.0,0.0,0.4050629708938265,task-01:10,10,task-01.csv,1,ast
2.9827586206896552,6.431034482758621,11.448275862068966,1.2246235073848113,2.9013199669348912,5.44620213699451,115,115,-1.4782608695652173,0.02608695652173913,0.8260869565217391,0.14782608695652175,-4.0,-1.0,1.0,1.5285561592388648,116,115,-0.32463768115942027,0.5391304347826087,0.4608695652173913,0.0,-1.0,0.0,0.0,0.3930823801875971,task-01:11,11,task-01.csv,1,ast
2.9871794871794872,6.384615384615385,11.602564102564102,1.198220793655516,3.045512753050639,5.376443738339674,155,155,-1.4193548387096775,0.0,0.7935483870967742,0.2064516129032258,-4.0,-1.0,1.0,1.6219103341905206,156,155,-0.3419354838709677,0.5032258064516129,0.4967741935483871,0.0,-1.0,0.0,0.0,0.38927998437106204,task-01:12,12,task-01.csv,1,ast
2.986111111111111,6.555555555555555,12.11111111111111,1.2692195278503018,3.282482499271655,6.060013649497727,143,143,-1.5944055944055944,0.03496503496503497,0.8041958041958042,0.16083916083916083,-4.0,-1.0,1.0,1.798358856499981,144,143,-0.33449883449883444,0.5524475524475524,0.44755244755244755,0.0,-1.0,0.0,0.0,0.41126033208109475,task-01:13,13,task-01.csv,1,ast
